actual_value,predicted_value,residual,absolute_residual
244.77,51.38,193.39000000000001,193.39000000000001
1019.31,48.37,970.9399999999999,970.9399999999999
234.69,46.64,188.05,188.05
828.17,45.02,783.15,783.15
733.78,53.36,680.42,680.42
1087.62,46.86,1040.76,1040.76
355.17,45.71,309.46000000000004,309.46000000000004
773.25,49.98,723.27,723.27
141.2,52.55,88.64999999999999,88.64999999999999
396.59,45.52,351.07,351.07
581.04,45.65,535.39,535.39
999.02,49.35,949.67,949.67
251.06,44.05,207.01,207.01
214.41,43.47,170.94,170.94
892.95,51.38,841.57,841.57
939.69,47.16,892.5300000000001,892.5300000000001
673.71,49.55,624.1600000000001,624.1600000000001
150.23,50.64,99.58999999999999,99.58999999999999
874.3,46.56,827.74,827.74
457.09,49.54,407.54999999999995,407.54999999999995
642.44,47.41,595.0300000000001,595.0300000000001
1148.07,44.24,1103.83,1103.83
481.38,50.64,430.74,430.74
808.32,45.35,762.97,762.97
479.43,43.71,435.72,435.72
673.06,45.55,627.51,627.51
266.92,42.3,224.62,224.62
595.7,42.55,553.1500000000001,553.1500000000001
500.37,50.01,450.36,450.36
579.88,45.36,534.52,534.52
1034.84,43.33,991.5099999999999,991.5099999999999
470.78,47.81,422.96999999999997,422.96999999999997
732.69,46.32,686.37,686.37
566.61,47.14,519.47,519.47
752.34,46.82,705.52,705.52
286.17,45.98,240.19000000000003,240.19000000000003
910.64,45.18,865.46,865.46
136.3,53.25,83.05000000000001,83.05000000000001
1052.4,50.31,1002.0900000000001,1002.0900000000001
485.83,44.7,441.13,441.13
503.07,44.87,458.2,458.2
592.47,41.96,550.51,550.51
712.98,50.59,662.39,662.39
401.6,57.14,344.46000000000004,344.46000000000004
636.92,46.96,589.9599999999999,589.9599999999999
559.38,47.09,512.29,512.29
629.52,50.21,579.31,579.31
157.18,43.87,113.31,113.31
603.06,44.01,559.05,559.05
172.38,48.22,124.16,124.16
301.93,45.2,256.73,256.73
815.34,45.27,770.07,770.07
985.67,49.47,936.1999999999999,936.1999999999999
484.06,46.17,437.89,437.89
855.16,51.55,803.61,803.61
382.42,45.39,337.03000000000003,337.03000000000003
783.35,48.16,735.19,735.19
572.78,45.25,527.53,527.53
246.14,40.87,205.26999999999998,205.26999999999998
190.48,45.25,145.23,145.23
1146.82,48.63,1098.1899999999998,1098.1899999999998
138.41,52.48,85.93,85.93
543.53,43.4,500.13,500.13
250.51,46.7,203.81,203.81
868.16,46.17,821.99,821.99
430.98,43.81,387.17,387.17
861.21,48.34,812.87,812.87
603.95,47.58,556.37,556.37
1033.77,55.28,978.49,978.49
405.16,45.36,359.8,359.8
501.04,44.87,456.17,456.17
930.14,43.34,886.8,886.8
368.65,53.99,314.65999999999997,314.65999999999997
645.04,47.46,597.5799999999999,597.5799999999999
714.95,47.79,667.1600000000001,667.1600000000001
534.42,48.63,485.78999999999996,485.78999999999996
477.98,49.72,428.26,428.26
578.49,47.08,531.41,531.41
782.95,48.14,734.8100000000001,734.8100000000001
587.35,46.48,540.87,540.87
201.33,42.56,158.77,158.77
544.11,43.94,500.17,500.17
252.44,49.08,203.36,203.36
484.09,48.44,435.65,435.65
638.25,47.45,590.8,590.8
285.4,48.67,236.72999999999996,236.72999999999996
171.38,48.92,122.46,122.46
472.23,43.6,428.63,428.63
627.87,47.1,580.77,580.77
567.55,46.12,521.43,521.43
154.92,43.8,111.11999999999999,111.11999999999999
810.09,48.1,761.99,761.99
674.57,52.42,622.1500000000001,622.1500000000001
95.54,48.61,46.93000000000001,46.93000000000001
1073.01,50.22,1022.79,1022.79
651.39,47.12,604.27,604.27
203.09,40.81,162.28,162.28
368.84,43.23,325.60999999999996,325.60999999999996
367.32,45.59,321.73,321.73
550.66,51.35,499.30999999999995,499.30999999999995
720.87,48.48,672.39,672.39
915.37,45.13,870.24,870.24
1112.93,51.73,1061.2,1061.2
610.93,44.51,566.42,566.42
311.84,49.09,262.75,262.75
1030.58,50.34,980.2399999999999,980.2399999999999
605.21,52.92,552.2900000000001,552.2900000000001
609.33,45.39,563.94,563.94
335.62,53.06,282.56,282.56
330.09,48.87,281.21999999999997,281.21999999999997
534.54,44.65,489.89,489.89
784.45,45.12,739.33,739.33
851.47,51.43,800.0400000000001,800.0400000000001
593.98,53.49,540.49,540.49
688.23,54.63,633.6,633.6
597.27,48.55,548.72,548.72
393.13,46.03,347.1,347.1
409.74,40.77,368.97,368.97
193.07,45.66,147.41,147.41
508.67,43.37,465.3,465.3
586.19,43.22,542.97,542.97
1037.64,54.8,982.8400000000001,982.8400000000001
771.8,46.85,724.9499999999999,724.9499999999999
125.32,45.15,80.16999999999999,80.16999999999999
656.49,52.07,604.42,604.42
256.2,43.18,213.01999999999998,213.01999999999998
642.52,47.14,595.38,595.38
1009.25,45.72,963.53,963.53
648.54,46.62,601.92,601.92
584.9,43.88,541.02,541.02
826.22,50.35,775.87,775.87
377.18,46.77,330.41,330.41
1061.89,46.74,1015.1500000000001,1015.1500000000001
1070.68,46.81,1023.8700000000001,1023.8700000000001
690.42,51.95,638.4699999999999,638.4699999999999
514.28,52.15,462.13,462.13
570.34,51.44,518.9000000000001,518.9000000000001
211.24,48.98,162.26000000000002,162.26000000000002
601.98,46.62,555.36,555.36
782.38,47.21,735.17,735.17
391.98,49.19,342.79,342.79
738.3,46.45,691.8499999999999,691.8499999999999
973.62,47.82,925.8,925.8
795.89,48.03,747.86,747.86
728.4,48.19,680.21,680.21
595.75,48.83,546.92,546.92
566.16,51.06,515.0999999999999,515.0999999999999
732.17,50.28,681.89,681.89
585.63,50.75,534.88,534.88
658.68,42.39,616.29,616.29
590.99,46.44,544.55,544.55
916.35,43.43,872.9200000000001,872.9200000000001
572.47,42.36,530.11,530.11
428.11,45.5,382.61,382.61
368.25,55.8,312.45,312.45
260.18,44.83,215.35000000000002,215.35000000000002
709.08,44.31,664.77,664.77
394.93,50.48,344.45,344.45
102.86,44.84,58.019999999999996,58.019999999999996
698.6,50.79,647.8100000000001,647.8100000000001
1003.91,48.35,955.56,955.56
459.78,49.66,410.12,410.12
473.66,47.13,426.53000000000003,426.53000000000003
623.41,48.58,574.8299999999999,574.8299999999999
159.69,52.45,107.24,107.24
595.32,43.91,551.4100000000001,551.4100000000001
493.13,48.7,444.43,444.43
692.32,43.8,648.5200000000001,648.5200000000001
686.29,46.68,639.61,639.61
769.27,42.05,727.22,727.22
231.72,50.88,180.84,180.84
754.02,42.44,711.5799999999999,711.5799999999999
238.42,48.91,189.51,189.51
828.21,46.12,782.09,782.09
389.21,46.32,342.89,342.89
389.94,52.02,337.92,337.92
137.39,43.41,93.97999999999999,93.97999999999999
221.99,41.27,180.72,180.72
650.58,52.03,598.5500000000001,598.5500000000001
902.0,47.63,854.37,854.37
419.81,49.71,370.1,370.1
337.98,42.86,295.12,295.12
613.49,48.58,564.91,564.91
709.86,46.72,663.14,663.14
597.85,44.58,553.27,553.27
503.66,49.79,453.87,453.87
578.33,42.98,535.35,535.35
711.97,45.73,666.24,666.24
729.35,47.89,681.46,681.46
756.63,47.0,709.63,709.63
171.54,43.83,127.71,127.71
1122.02,47.08,1074.94,1074.94
342.47,50.84,291.63,291.63
603.47,48.22,555.25,555.25
820.89,45.97,774.92,774.92
627.68,47.15,580.53,580.53
484.8,43.28,441.52,441.52
612.36,44.44,567.9200000000001,567.9200000000001
802.2,45.33,756.87,756.87
89.97,50.33,39.64,39.64
469.86,46.57,423.29,423.29
566.93,52.15,514.78,514.78
238.69,43.21,195.48,195.48
659.66,46.66,613.0,613.0
375.66,49.4,326.26000000000005,326.26000000000005
977.03,49.14,927.89,927.89
154.94,53.21,101.72999999999999,101.72999999999999
773.73,48.46,725.27,725.27
232.52,48.44,184.08,184.08
158.34,44.27,114.07,114.07
552.95,51.47,501.48,501.48
607.73,53.4,554.33,554.33
437.32,50.63,386.69,386.69
1012.98,48.5,964.48,964.48
165.82,52.09,113.72999999999999,113.72999999999999
884.93,46.7,838.2299999999999,838.2299999999999
512.55,52.1,460.44999999999993,460.44999999999993
284.49,48.2,236.29000000000002,236.29000000000002
807.38,44.34,763.04,763.04
628.64,47.04,581.6,581.6
681.31,47.17,634.14,634.14
992.14,43.94,948.2,948.2
741.62,42.2,699.42,699.42
490.13,46.53,443.6,443.6
783.58,45.06,738.52,738.52
241.44,49.51,191.93,191.93
1042.09,43.6,998.4899999999999,998.4899999999999
1004.26,48.62,955.64,955.64
651.67,52.02,599.65,599.65
508.42,49.48,458.94,458.94
911.52,47.48,864.04,864.04
881.01,44.96,836.05,836.05
1185.21,51.41,1133.8,1133.8
233.73,43.81,189.92,189.92
1036.18,46.81,989.3700000000001,989.3700000000001
1031.75,48.45,983.3,983.3
691.38,52.81,638.5699999999999,638.5699999999999
518.1,46.79,471.31,471.31
380.4,46.43,333.96999999999997,333.96999999999997
625.71,45.43,580.2800000000001,580.2800000000001
813.42,44.43,768.99,768.99
628.07,46.96,581.11,581.11
608.62,41.85,566.77,566.77
800.3,50.05,750.25,750.25
335.27,45.78,289.49,289.49
715.0,48.22,666.78,666.78
317.04,45.36,271.68,271.68
497.39,43.63,453.76,453.76
411.96,46.09,365.87,365.87
359.43,42.19,317.24,317.24
530.6,43.39,487.21000000000004,487.21000000000004
544.68,45.05,499.62999999999994,499.62999999999994
563.53,52.11,511.41999999999996,511.41999999999996
332.98,48.41,284.57000000000005,284.57000000000005
425.08,50.3,374.78,374.78
342.31,49.46,292.85,292.85
826.6,50.12,776.48,776.48
851.79,45.53,806.26,806.26
954.91,48.46,906.4499999999999,906.4499999999999
870.4,48.93,821.47,821.47
832.85,43.68,789.1700000000001,789.1700000000001
773.88,49.23,724.65,724.65
238.15,43.53,194.62,194.62
246.26,48.73,197.53,197.53
215.95,49.69,166.26,166.26
965.1,46.71,918.39,918.39
1069.56,45.77,1023.79,1023.79
736.78,53.33,683.4499999999999,683.4499999999999
396.78,45.74,351.03999999999996,351.03999999999996
1001.6,46.33,955.27,955.27
305.65,43.75,261.9,261.9
242.71,50.31,192.4,192.4
344.86,55.76,289.1,289.1
890.17,50.28,839.89,839.89
449.0,46.56,402.44,402.44
485.88,45.69,440.19,440.19
656.67,51.13,605.54,605.54
535.61,43.3,492.31,492.31
118.52,45.31,73.21,73.21
809.78,50.47,759.31,759.31
790.5,45.16,745.34,745.34
1051.47,54.73,996.74,996.74
834.02,51.11,782.91,782.91
578.66,51.3,527.36,527.36
596.44,42.17,554.2700000000001,554.2700000000001
648.61,49.6,599.01,599.01
608.65,49.77,558.88,558.88
844.76,48.74,796.02,796.02
233.44,48.1,185.34,185.34
360.71,43.71,317.0,317.0
782.51,41.55,740.96,740.96
1156.59,49.44,1107.1499999999999,1107.1499999999999
609.12,45.12,564.0,564.0
143.82,45.39,98.42999999999999,98.42999999999999
453.96,50.09,403.87,403.87
581.14,44.18,536.96,536.96
566.51,43.96,522.55,522.55
1009.74,49.87,959.87,959.87
123.37,52.61,70.76,70.76
647.05,47.3,599.75,599.75
345.52,52.94,292.58,292.58
808.46,43.3,765.1600000000001,765.1600000000001
579.84,45.98,533.86,533.86
386.3,46.61,339.69,339.69
722.58,45.25,677.33,677.33
226.11,44.83,181.28000000000003,181.28000000000003
363.66,47.09,316.57000000000005,316.57000000000005
831.34,46.07,785.27,785.27
353.11,43.95,309.16,309.16
240.93,46.81,194.12,194.12
894.87,47.93,846.94,846.94
621.98,44.85,577.13,577.13
762.59,41.7,720.89,720.89
472.45,47.05,425.4,425.4
998.0,48.36,949.64,949.64
300.89,45.43,255.45999999999998,255.45999999999998
588.08,41.98,546.1,546.1
320.86,52.54,268.32,268.32
596.25,43.27,552.98,552.98
409.71,51.01,358.7,358.7
283.27,42.4,240.86999999999998,240.86999999999998
919.87,47.53,872.34,872.34
133.81,52.86,80.95,80.95
415.1,51.33,363.77000000000004,363.77000000000004
669.28,51.51,617.77,617.77
660.46,44.1,616.36,616.36
573.54,43.75,529.79,529.79
542.47,51.35,491.12,491.12
278.21,46.05,232.15999999999997,232.15999999999997
399.54,46.95,352.59000000000003,352.59000000000003
393.74,48.69,345.05,345.05
199.11,41.67,157.44,157.44
470.57,43.97,426.6,426.6
249.42,48.18,201.23999999999998,201.23999999999998
667.59,47.92,619.6700000000001,619.6700000000001
476.41,49.52,426.89000000000004,426.89000000000004
900.81,46.36,854.4499999999999,854.4499999999999
677.01,49.63,627.38,627.38
106.76,42.87,63.89000000000001,63.89000000000001
315.08,43.7,271.38,271.38
166.2,53.28,112.91999999999999,112.91999999999999
907.95,49.28,858.6700000000001,858.6700000000001
1024.49,43.75,980.74,980.74
564.71,50.72,513.99,513.99
694.03,46.65,647.38,647.38
358.11,44.02,314.09000000000003,314.09000000000003
175.25,50.64,124.61,124.61
1106.07,45.33,1060.74,1060.74
406.67,46.34,360.33000000000004,360.33000000000004
361.98,47.21,314.77000000000004,314.77000000000004
264.26,43.41,220.85,220.85
255.9,46.37,209.53,209.53
379.7,46.09,333.61,333.61
146.18,52.8,93.38000000000001,93.38000000000001
578.78,40.57,538.2099999999999,538.2099999999999
549.6,44.29,505.31,505.31
238.72,47.79,190.93,190.93
277.72,44.95,232.77000000000004,232.77000000000004
658.57,47.33,611.24,611.24
372.04,47.29,324.75,324.75
231.2,49.99,181.20999999999998,181.20999999999998
594.8,42.51,552.29,552.29
689.33,47.11,642.22,642.22
795.82,45.53,750.2900000000001,750.2900000000001
307.23,45.24,261.99,261.99
386.83,46.46,340.37,340.37
608.07,44.66,563.4100000000001,563.4100000000001
601.55,46.27,555.28,555.28
937.27,43.28,893.99,893.99
1002.85,50.51,952.34,952.34
276.38,44.95,231.43,231.43
699.93,50.04,649.89,649.89
176.79,49.7,127.08999999999999,127.08999999999999
727.7,53.28,674.4200000000001,674.4200000000001
605.36,48.23,557.13,557.13
701.24,47.78,653.46,653.46
393.48,49.74,343.74,343.74
706.68,50.0,656.68,656.68
113.36,44.77,68.59,68.59
160.34,43.87,116.47,116.47
222.4,43.88,178.52,178.52
142.42,52.1,90.32,90.32
230.66,49.07,181.59,181.59
549.96,46.18,503.78000000000003,503.78000000000003
702.32,50.24,652.08,652.08
1021.23,46.79,974.44,974.44
428.0,45.48,382.52,382.52
484.22,51.01,433.21000000000004,433.21000000000004
125.61,52.98,72.63,72.63
393.84,57.17,336.66999999999996,336.66999999999996
221.6,49.83,171.76999999999998,171.76999999999998
467.47,49.48,417.99,417.99
501.06,47.8,453.26,453.26
727.68,43.23,684.4499999999999,684.4499999999999
968.69,44.94,923.75,923.75
257.64,47.64,210.0,210.0
1028.83,47.61,981.2199999999999,981.2199999999999
613.36,44.46,568.9,568.9
767.72,50.07,717.65,717.65
408.52,48.65,359.87,359.87
1178.09,45.44,1132.6499999999999,1132.6499999999999
772.24,42.48,729.76,729.76
791.67,45.3,746.37,746.37
480.52,48.25,432.27,432.27
252.56,43.51,209.05,209.05
496.98,46.63,450.35,450.35
247.12,47.24,199.88,199.88
422.53,43.33,379.2,379.2
337.58,49.29,288.28999999999996,288.28999999999996
538.25,52.69,485.56,485.56
217.4,45.36,172.04000000000002,172.04000000000002
396.78,45.88,350.9,350.9
607.51,44.57,562.9399999999999,562.9399999999999
664.93,48.19,616.74,616.74
234.79,43.89,190.89999999999998,190.89999999999998
1017.65,54.32,963.3299999999999,963.3299999999999
349.74,45.53,304.21000000000004,304.21000000000004
697.14,45.12,652.02,652.02
323.04,45.84,277.20000000000005,277.20000000000005
625.78,47.39,578.39,578.39
436.06,49.72,386.34000000000003,386.34000000000003
172.01,43.77,128.23999999999998,128.23999999999998
934.83,46.67,888.1600000000001,888.1600000000001
1126.78,47.07,1079.71,1079.71
216.11,42.74,173.37,173.37
604.98,46.4,558.58,558.58
717.34,44.9,672.44,672.44
586.34,43.54,542.8000000000001,542.8000000000001
208.97,46.52,162.45,162.45
604.17,44.56,559.6099999999999,559.6099999999999
1044.67,43.61,1001.0600000000001,1001.0600000000001
770.57,52.97,717.6,717.6
415.05,45.67,369.38,369.38
783.93,42.96,740.9699999999999,740.9699999999999
266.88,45.7,221.18,221.18
1071.06,46.81,1024.25,1024.25
602.69,45.14,557.5500000000001,557.5500000000001
199.75,52.05,147.7,147.7
1002.02,50.24,951.78,951.78
1141.3,44.22,1097.08,1097.08
680.19,51.06,629.1300000000001,629.1300000000001
189.28,46.76,142.52,142.52
696.72,47.09,649.63,649.63
810.19,44.39,765.8000000000001,765.8000000000001
356.97,42.34,314.63,314.63
850.74,45.04,805.7,805.7
695.76,45.62,650.14,650.14
345.46,44.9,300.56,300.56
893.83,46.53,847.3000000000001,847.3000000000001
614.53,45.05,569.48,569.48
828.57,48.46,780.11,780.11
483.12,48.2,434.92,434.92
556.69,46.12,510.57000000000005,510.57000000000005
1048.99,47.81,1001.1800000000001,1001.1800000000001
500.14,43.03,457.11,457.11
854.97,45.7,809.27,809.27
626.6,45.36,581.24,581.24
741.73,47.89,693.84,693.84
430.54,49.92,380.62,380.62
244.01,48.82,195.19,195.19
961.72,40.85,920.87,920.87
767.19,52.52,714.6700000000001,714.6700000000001
803.67,45.63,758.04,758.04
587.73,43.23,544.5,544.5
134.43,45.47,88.96000000000001,88.96000000000001
549.26,51.84,497.41999999999996,497.41999999999996
514.59,45.23,469.36,469.36
1109.6,46.59,1063.01,1063.01
892.16,50.9,841.26,841.26
555.25,43.31,511.94,511.94
416.73,43.3,373.43,373.43
560.65,50.12,510.53,510.53
818.9,43.83,775.0699999999999,775.0699999999999
215.71,48.4,167.31,167.31
437.08,45.26,391.82,391.82
751.0,52.48,698.52,698.52
636.3,48.5,587.8,587.8
814.73,43.82,770.91,770.91
537.43,46.67,490.75999999999993,490.75999999999993
1171.48,48.58,1122.9,1122.9
1113.89,51.52,1062.3700000000001,1062.3700000000001
217.69,49.65,168.04,168.04
134.11,44.26,89.85000000000002,89.85000000000002
377.63,48.94,328.69,328.69
442.12,50.09,392.03,392.03
429.54,50.79,378.75,378.75
583.13,47.42,535.71,535.71
319.17,43.71,275.46000000000004,275.46000000000004
1038.65,46.28,992.3700000000001,992.3700000000001
415.79,49.94,365.85,365.85
696.6,50.11,646.49,646.49
498.15,46.59,451.55999999999995,451.55999999999995
1135.1,48.33,1086.77,1086.77
754.2,41.78,712.4200000000001,712.4200000000001
993.16,45.84,947.3199999999999,947.3199999999999
147.87,49.87,98.0,98.0
1187.91,50.95,1136.96,1136.96
496.61,43.63,452.98,452.98
223.05,45.08,177.97000000000003,177.97000000000003
818.95,45.05,773.9000000000001,773.9000000000001
143.05,49.42,93.63000000000001,93.63000000000001
163.98,48.17,115.80999999999999,115.80999999999999
149.1,50.14,98.96,98.96
581.15,45.53,535.62,535.62
580.58,43.36,537.22,537.22
472.68,46.92,425.76,425.76
235.85,46.87,188.98,188.98
788.05,46.18,741.87,741.87
878.22,45.49,832.73,832.73
472.14,49.01,423.13,423.13
1068.39,50.6,1017.7900000000001,1017.7900000000001
826.33,43.95,782.38,782.38
1007.27,48.77,958.5,958.5
236.59,51.61,184.98000000000002,184.98000000000002
674.17,49.92,624.25,624.25
963.86,46.68,917.1800000000001,917.1800000000001
1010.56,49.01,961.55,961.55
771.46,45.86,725.6,725.6
1163.58,48.85,1114.73,1114.73
263.96,46.46,217.49999999999997,217.49999999999997
366.84,45.57,321.27,321.27
881.87,49.48,832.39,832.39
564.4,42.33,522.0699999999999,522.0699999999999
832.59,48.06,784.53,784.53
575.34,42.26,533.08,533.08
239.73,48.63,191.1,191.1
674.14,49.72,624.42,624.42
810.81,47.64,763.17,763.17
892.18,48.38,843.8,843.8
625.69,41.59,584.1,584.1
651.14,51.67,599.47,599.47
382.34,43.46,338.88,338.88
342.11,47.08,295.03000000000003,295.03000000000003
333.95,44.0,289.95,289.95
707.26,45.68,661.58,661.58
655.73,42.05,613.6800000000001,613.6800000000001
506.8,44.03,462.77,462.77
788.05,50.35,737.6999999999999,737.6999999999999
592.84,44.89,547.95,547.95
948.48,40.75,907.73,907.73
893.61,46.43,847.1800000000001,847.1800000000001
287.29,44.99,242.3,242.3
978.19,48.7,929.49,929.49
203.16,42.53,160.63,160.63
191.56,49.24,142.32,142.32
1059.38,46.37,1013.0100000000001,1013.0100000000001
604.74,46.36,558.38,558.38
1060.67,45.76,1014.9100000000001,1014.9100000000001
163.14,49.64,113.49999999999999,113.49999999999999
575.41,45.74,529.67,529.67
668.45,52.52,615.9300000000001,615.9300000000001
147.61,49.44,98.17000000000002,98.17000000000002
307.24,49.94,257.3,257.3
241.68,47.51,194.17000000000002,194.17000000000002
106.04,48.51,57.53000000000001,57.53000000000001
894.36,48.84,845.52,845.52
247.15,48.46,198.69,198.69
337.01,46.79,290.21999999999997,290.21999999999997
617.95,48.97,568.98,568.98
677.15,48.13,629.02,629.02
584.78,53.46,531.3199999999999,531.3199999999999
517.0,43.32,473.68,473.68
1101.97,47.06,1054.91,1054.91
1003.81,47.05,956.76,956.76
840.82,44.9,795.9200000000001,795.9200000000001
163.26,49.49,113.76999999999998,113.76999999999998
574.21,41.52,532.69,532.69
426.18,40.48,385.7,385.7
353.54,49.38,304.16,304.16
157.49,49.24,108.25,108.25
558.73,45.28,513.45,513.45
594.24,41.34,552.9,552.9
887.09,44.93,842.1600000000001,842.1600000000001
331.1,52.43,278.67,278.67
390.41,47.97,342.44000000000005,342.44000000000005
548.91,48.64,500.27,500.27
873.83,49.77,824.0600000000001,824.0600000000001
577.44,44.88,532.5600000000001,532.5600000000001
476.63,49.39,427.24,427.24
195.39,40.87,154.51999999999998,154.51999999999998
799.35,44.88,754.47,754.47
1015.12,46.45,968.67,968.67
297.5,52.38,245.12,245.12
580.74,48.27,532.47,532.47
875.07,47.35,827.72,827.72
485.38,45.76,439.62,439.62
809.81,44.86,764.9499999999999,764.9499999999999
447.66,43.17,404.49,404.49
416.39,50.0,366.39,366.39
380.61,52.51,328.1,328.1
809.99,55.21,754.78,754.78
558.12,51.56,506.56,506.56
367.09,47.97,319.12,319.12
411.56,50.72,360.84000000000003,360.84000000000003
343.48,46.88,296.6,296.6
153.04,46.79,106.25,106.25
499.16,46.21,452.95000000000005,452.95000000000005
671.53,49.79,621.74,621.74
116.92,44.5,72.42,72.42
423.49,51.4,372.09000000000003,372.09000000000003
569.88,46.06,523.8199999999999,523.8199999999999
503.94,49.78,454.15999999999997,454.15999999999997
335.25,46.98,288.27,288.27
351.91,45.3,306.61,306.61
472.37,48.34,424.03,424.03
1117.47,51.62,1065.8500000000001,1065.8500000000001
465.17,47.53,417.64,417.64
646.82,51.1,595.72,595.72
476.12,48.28,427.84000000000003,427.84000000000003
642.34,45.4,596.94,596.94
592.73,45.23,547.5,547.5
165.73,51.86,113.86999999999999,113.86999999999999
500.54,46.97,453.57000000000005,453.57000000000005
766.31,53.21,713.0999999999999,713.0999999999999
1007.28,47.07,960.2099999999999,960.2099999999999
117.97,52.98,64.99000000000001,64.99000000000001
539.11,46.74,492.37,492.37
667.28,51.55,615.73,615.73
430.93,40.35,390.58,390.58
1038.83,50.26,988.5699999999999,988.5699999999999
572.44,42.42,530.0200000000001,530.0200000000001
533.76,43.78,489.98,489.98
328.45,45.84,282.61,282.61
272.97,44.98,227.99000000000004,227.99000000000004
1163.94,52.99,1110.95,1110.95
334.52,49.72,284.79999999999995,284.79999999999995
699.72,47.34,652.38,652.38
1080.24,45.35,1034.89,1034.89
495.9,44.59,451.30999999999995,451.30999999999995
790.56,45.81,744.75,744.75
827.83,46.08,781.75,781.75
224.06,49.28,174.78,174.78
935.18,44.96,890.2199999999999,890.2199999999999
786.34,45.03,741.3100000000001,741.3100000000001
898.26,51.31,846.95,846.95
614.04,48.6,565.4399999999999,565.4399999999999
343.24,42.34,300.9,300.9
452.52,45.86,406.65999999999997,406.65999999999997
828.76,46.54,782.22,782.22
869.86,49.84,820.02,820.02
765.09,46.18,718.9100000000001,718.9100000000001
363.41,41.18,322.23,322.23
716.13,46.72,669.41,669.41
469.02,45.3,423.71999999999997,423.71999999999997
267.4,43.55,223.84999999999997,223.84999999999997
1191.66,51.09,1140.5700000000002,1140.5700000000002
86.47,42.44,44.03,44.03
202.9,43.27,159.63,159.63
979.3,48.71,930.5899999999999,930.5899999999999
251.78,45.68,206.1,206.1
672.12,45.56,626.56,626.56
353.96,47.83,306.13,306.13
225.8,49.96,175.84,175.84
592.09,48.67,543.4200000000001,543.4200000000001
580.37,43.77,536.6,536.6
889.72,47.6,842.12,842.12
715.81,44.68,671.13,671.13
842.75,48.65,794.1,794.1
381.37,57.06,324.31,324.31
634.78,47.51,587.27,587.27
1025.05,44.05,981.0,981.0
476.66,46.73,429.93,429.93
562.19,50.26,511.93000000000006,511.93000000000006
281.68,45.5,236.18,236.18
753.22,49.09,704.13,704.13
610.38,45.15,565.23,565.23
227.56,50.46,177.1,177.1
883.03,48.63,834.4,834.4
915.49,50.88,864.61,864.61
950.06,40.81,909.25,909.25
985.09,45.87,939.22,939.22
732.93,49.85,683.0799999999999,683.0799999999999
199.38,44.38,155.0,155.0
390.18,54.27,335.91,335.91
710.21,49.68,660.5300000000001,660.5300000000001
829.27,45.07,784.1999999999999,784.1999999999999
390.76,49.32,341.44,341.44
271.24,43.8,227.44,227.44
686.51,51.77,634.74,634.74
145.64,49.05,96.58999999999999,96.58999999999999
630.83,45.02,585.8100000000001,585.8100000000001
868.39,47.29,821.1,821.1
576.4,44.91,531.49,531.49
161.87,49.44,112.43,112.43
947.03,44.97,902.06,902.06
399.58,48.86,350.71999999999997,350.71999999999997
250.32,44.61,205.70999999999998,205.70999999999998
407.68,49.73,357.95,357.95
590.91,44.85,546.06,546.06
668.22,54.76,613.46,613.46
466.5,42.77,423.73,423.73
922.72,50.88,871.84,871.84
162.7,43.47,119.22999999999999,119.22999999999999
424.57,51.25,373.32,373.32
105.51,42.99,62.52,62.52
926.18,45.35,880.8299999999999,880.8299999999999
470.93,48.67,422.26,422.26
578.0,42.58,535.42,535.42
388.16,46.37,341.79,341.79
1124.28,51.74,1072.54,1072.54
844.73,53.97,790.76,790.76
481.2,45.72,435.48,435.48
511.03,43.39,467.64,467.64
247.91,48.49,199.42,199.42
582.21,40.83,541.38,541.38
829.92,55.12,774.8,774.8
353.88,46.5,307.38,307.38
606.41,43.9,562.51,562.51
640.48,49.04,591.44,591.44
622.95,44.96,577.99,577.99
271.34,46.1,225.23999999999998,225.23999999999998
497.71,45.43,452.28,452.28
651.13,44.48,606.65,606.65
650.45,45.54,604.9100000000001,604.9100000000001
476.94,44.82,432.12,432.12
332.31,48.65,283.66,283.66
197.62,44.47,153.15,153.15
519.61,43.48,476.13,476.13
347.11,47.27,299.84000000000003,299.84000000000003
777.86,50.55,727.3100000000001,727.3100000000001
344.65,46.11,298.53999999999996,298.53999999999996
384.76,49.77,334.99,334.99
402.71,51.25,351.46,351.46
749.01,46.83,702.18,702.18
897.93,46.49,851.4399999999999,851.4399999999999
217.08,50.23,166.85000000000002,166.85000000000002
187.04,43.47,143.57,143.57
217.39,43.76,173.63,173.63
551.73,43.27,508.46000000000004,508.46000000000004
600.71,42.21,558.5,558.5
388.62,46.26,342.36,342.36
571.97,50.25,521.72,521.72
510.22,44.8,465.42,465.42
371.53,43.67,327.85999999999996,327.85999999999996
1000.71,50.97,949.74,949.74
446.52,50.87,395.65,395.65
365.87,52.57,313.3,313.3
228.2,50.0,178.2,178.2
219.07,49.44,169.63,169.63
1132.84,52.98,1079.86,1079.86
583.43,45.98,537.4499999999999,537.4499999999999
653.62,45.13,608.49,608.49
162.78,53.16,109.62,109.62
251.54,48.26,203.28,203.28
799.57,44.22,755.35,755.35
412.57,46.75,365.82,365.82
